ID,"К-во известных юрлиц, шт","К-во филиалов, шт","Товарный ассортимент, шт","К-во групп покупаемых товаров, шт","К-во специализаций покупаемых товаров, шт","Кол-во типов покупаемых товаров, шт","Сумма покупок за все время, руб","Общее к-во покупок за все время, шт",К-во дней сотрудничества,К-во дней с последней покупки,Ранг популярности групп товаров,Ранг популярности спец товаров,Ранг популярности типов товаров,"Средняя стоимость товара, руб",Дней взаимодействия в месяц
3956,1,1,5,1,1,5,36133.26,139.0,132,1625,4.0,4.0,48.90909090909091,259.9515107913669,1.0
3957,1,1,6,2,2,6,31747.02,103.0,311,1554,3.888888888888889,4.222222222222222,43.22222222222222,308.2234951456311,1.0
3958,1,1,10,1,1,5,295687.91,1011.0,973,855,4.0,4.0,54.26829268292683,292.47073194856574,1.0
3959,1,1,10,1,1,7,406750.67,2602.0,164,1702,4.0,4.0,41.93023255813954,156.32231744811682,1.0
3960,1,1,34,3,4,10,7369106.75,29036.0,1662,2,3.9748322147651005,4.016778523489933,47.34228187919463,253.79207707673234,1.1875
3961,1,1,12,2,4,4,251853.85,459.0,637,1264,3.9482758620689653,2.2413793103448274,59.41379310344828,548.7011982570806,1.2222222222222223
3962,1,1,1,1,1,1,49943.2,163.0,1,81,4.0,4.0,61.0,306.4,1.0
3963,1,1,3,1,1,2,320659.76,3282.0,1337,255,4.0,4.0,58.61904761904762,97.70254722730043,1.25
3964,1,1,6,1,1,3,21210.0,35.0,169,60,4.0,4.0,49.72222222222222,606.0,1.0
3965,1,1,8,2,2,2,6542.469999999999,11.0,496,1409,2.1818181818181817,1.9090909090909092,54.63636363636363,594.77,1.0
3966,1,1,1,1,1,1,3875.16,1.0,1,1173,3.0,6.0,62.0,3875.16,1.0
3967,1,1,2,1,1,2,27864.0,54.0,17,296,4.0,4.0,56.333333333333336,516.0,1.0
3968,1,1,15,2,2,9,286191.36,1055.0,1492,406,3.997076023391813,4.005847953216374,48.66959064327485,271.27143127962086,1.2805555555555557
3969,1,1,11,1,1,1,9816.93,52.0,393,785,3.0,6.0,62.0,188.7871153846154,1.0
3970,1,1,7,1,1,1,2003.63,24.0,428,14,3.0,6.0,62.0,83.48458333333333,1.0
3971,1,1,1,1,1,1,17693.44,2.0,1,1632,3.0,4.0,34.0,8846.72,1.0
3972,1,1,19,2,2,2,842637.7,841.0,1827,51,3.919191919191919,2.1616161616161618,57.898989898989896,1001.9473246135552,1.173611111111111
3973,1,1,38,2,3,12,69601.12,1871.0,375,1516,3.8358208955223883,2.8955223880597014,52.08955223880597,37.19995724211651,1.0
3974,1,1,2,1,1,1,367928.4,912.0,500,1128,4.0,4.0,54.0,403.4302631578948,1.0
3975,1,1,1,1,1,1,207575.0,500.0,1,129,4.0,4.0,36.5,415.15,1.0
3976,1,1,12,2,4,9,113400.78,525.0,1513,386,3.869565217391304,3.3043478260869565,46.30434782608695,216.0014857142857,1.1428571428571428
3977,1,1,6,1,1,6,57564.979999999996,242.0,1,1879,4.0,4.0,47.0,237.87181818181816,1.0
3978,1,1,1,1,1,1,451.16,2.0,1,1521,4.0,4.0,61.0,225.58,1.0
3979,1,1,191,3,6,14,8980234.45,25587.0,1879,21,3.5687074829931973,4.205442176870748,53.00952380952381,350.9686344628131,1.5972222222222223
3980,1,1,1,1,1,1,9115.2,20.0,1,21,4.0,4.0,36.5,455.76000000000005,1.0
3981,1,1,43,1,3,3,7482362.7,11831.0,1330,29,4.0,3.563748079877112,53.794162826420894,632.4370467416111,1.0833333333333333
3982,1,1,29,2,3,9,4872207.43,17101.0,1837,50,3.997979797979798,3.9797979797979797,46.785858585858584,284.90774983919067,1.1347222222222222
3983,1,1,13,1,1,7,681114.38,2206.0,318,184,4.0,4.0,45.92857142857143,308.75538531278335,1.1666666666666667
3984,1,1,13,1,1,7,709388.83,1976.0,158,1,4.0,4.0,45.14754098360656,359.0024443319838,1.2
3985,1,1,7,1,1,4,52887.67,337.0,361,4,4.0,4.0,57.029411764705884,156.936706231454,2.090909090909091
3986,1,1,6,2,2,3,25813.62,47.0,123,322,3.9285714285714284,4.142857142857143,56.357142857142854,549.2259574468085,1.2
3987,1,1,41,3,7,24,1130822.84,7435.0,265,1591,3.9444444444444446,2.5277777777777777,48.11507936507937,152.09453127101548,2.0
3988,1,1,6,1,1,5,125278.84,461.0,1,689,4.0,4.0,51.375,271.7545336225596,1.0
3989,1,1,27,3,4,5,46904.32,191.0,1236,543,2.7058823529411766,2.8823529411764706,55.05882352941177,245.5723560209424,1.2
3990,1,1,1,1,1,1,17904.28,32.0,591,211,4.0,4.0,36.5,559.50875,1.0
3991,1,1,8,1,1,4,1596426.1,5524.0,1875,11,4.0,4.0,39.982142857142854,288.99820782042,1.2986111111111112
3992,1,1,13,1,1,2,166426.64,87.0,1242,331,4.0,2.0,58.148148148148145,1912.9498850574714,1.0
3993,1,1,3,1,1,1,18098.48,48.0,334,1491,4.0,4.0,36.5,377.0516666666667,1.0
3994,1,1,2,1,1,2,81782.45999999999,160.0,1,555,4.0,4.0,55.666666666666664,511.14037499999995,1.0
3995,1,1,224,3,10,21,36086144.07,135218.0,1890,17,3.6728813559322036,3.564406779661017,50.08983050847458,266.8738190921327,1.9861111111111114
3996,1,1,154,3,4,22,6925344.18,209997.0,1891,9,3.931357254290172,2.374154966198648,50.6427457098284,32.978300547150674,2.681944444444445
3997,1,1,6,1,1,1,52058.32,78.0,502,1250,4.0,4.0,54.0,667.414358974359,1.0
3998,1,1,2,1,2,2,49080.0,96.0,1,911,4.0,2.8,30.0,511.25,1.0
3999,1,1,1,1,1,1,6643.2,20.0,1,1138,4.0,4.0,36.5,332.15999999999997,1.0
4000,1,1,2,1,1,1,1042.32,9.0,18,1880,3.0,6.0,62.0,115.81333333333333,1.0
4001,1,1,7,1,1,7,595760.61,2782.0,192,1695,4.0,4.0,47.89655172413793,214.14831416247304,1.0
4002,1,1,1,1,1,1,41394.6,60.0,44,1857,4.0,4.0,54.0,689.91,1.0
4003,1,1,9,1,2,7,365139.85,923.0,172,557,4.0,3.3333333333333335,44.22222222222222,395.6011375947995,1.25
4004,1,1,2,1,2,1,396779.04,468.0,760,1110,4.0,3.25,54.0,847.8184615384615,1.0714285714285714
4005,1,1,53,3,3,8,226693.81,621.0,680,1211,3.3902439024390243,3.796747967479675,51.926829268292686,365.0463929146538,1.15
4006,1,1,95,3,5,13,3914058.41,11975.0,1906,1,3.8716683119447186,4.147087857847977,51.825271470878576,326.85247682672235,2.663888888888889
4007,1,1,41,3,5,13,718923.1,2250.0,1506,372,3.870967741935484,3.956989247311828,51.403225806451616,319.5213777777778,2.216666666666667
4008,1,1,1,1,1,1,999.3199999999999,2.0,137,1590,2.0,1.0,53.0,499.65999999999997,1.0
4009,1,1,29,2,3,9,179232.2,559.0,1602,3,3.904255319148936,4.159574468085107,49.87234042553192,320.630053667263,1.3541666666666667
4010,1,1,11,1,1,7,223898.68,986.0,431,1446,4.0,4.0,49.16981132075472,227.07776876267747,1.0
4011,1,1,40,1,1,7,17666118.45,50778.0,183,2,4.0,4.0,47.56704980842912,347.9089064161645,1.7142857142857142
4012,1,1,26,3,3,8,1143409.06,3489.0,1619,260,3.795918367346939,4.0272108843537415,52.25850340136054,327.71827457724277,1.0370370370370372
4013,1,1,9,1,1,5,140097.12,358.0,1741,154,4.0,4.0,45.86363636363637,391.3327374301676,1.0
4014,1,1,2,2,2,2,3815.64,76.0,100,178,3.0,2.5,54.5,50.205789473684206,1.0
4015,1,1,1,1,1,1,84055.37,236.0,43,456,4.0,4.0,59.0,356.1668220338983,3.0
4016,1,1,14,1,1,1,10055.0,64.0,460,143,3.0,6.0,62.0,157.109375,1.0
4017,1,1,2,1,1,1,10427.1,16.0,1,1379,4.0,4.0,54.0,651.69375,1.0
4018,1,1,8,1,1,6,21356.59,103.0,107,1781,4.0,4.0,44.94444444444444,207.34553398058253,1.0
4019,1,1,4,1,1,1,2697.18,4.0,1,1523,2.0,1.0,53.0,674.295,1.0
4021,1,1,11,2,2,8,100617.45,377.0,1059,469,3.9375,4.125,46.09375,266.88978779840846,1.0
4022,1,1,1,1,1,1,113.66,2.0,1,59,3.0,6.0,62.0,56.83,1.0
4023,1,1,10,2,2,6,29944.69,147.0,121,701,3.8947368421052633,4.2105263157894735,46.05263157894737,203.70537414965986,1.5
4024,1,1,2,1,1,1,1750.69,2.0,1,953,2.0,1.0,53.0,875.345,1.0
4025,1,1,1,1,1,1,14511.12,24.0,1,1620,4.0,4.0,36.5,604.63,1.0
4026,1,1,11,1,1,6,88835.64,429.0,54,1768,4.0,4.0,47.666666666666664,207.07608391608392,1.0
4027,1,1,10,1,1,7,137638.23,551.0,302,1590,4.0,4.0,48.642857142857146,249.79715063520874,1.0
4028,1,1,9,1,1,6,21412.59,90.0,303,1542,4.0,4.0,47.2,237.91766666666666,1.0
4030,1,1,2,1,1,2,4452.54,33.0,1,1305,4.0,4.0,40.666666666666664,134.92545454545456,1.0
4031,1,1,293,3,10,32,16034038.8,106923.0,1827,81,3.851053753255979,3.313521193464362,49.2964717025811,149.9587441429814,4.636111111111111
4032,1,1,5,1,2,4,34202.49,376.0,274,1613,4.0,3.7333333333333334,56.6,90.96406914893616,1.0
4033,1,1,6,1,1,3,13008.92,68.0,5,1852,4.0,4.0,51.9,191.30764705882353,2.0
4034,1,1,22,1,2,13,85808.98,1364.0,142,1757,4.0,2.5185185185185186,50.2037037037037,62.90980938416422,1.0
4035,1,1,4,1,1,4,26609.59,107.0,1,1873,4.0,4.0,56.8,248.6877570093458,1.0
4036,1,1,2,1,1,1,6505.96,18.0,5,896,4.0,4.0,33.0,361.4422222222222,2.0
4037,1,1,1,1,1,1,1197.0,9.0,32,1863,4.0,4.0,61.0,133.0,1.0
4038,1,1,2,1,1,1,6932.39,2.0,1,996,3.0,6.0,62.0,3466.195,1.0
4039,1,1,21,2,2,8,390772.57,1677.0,1268,17,3.9973753280839897,4.005249343832021,44.648293963254595,233.0188252832439,1.277777777777778
4040,1,1,9,2,2,2,262341.55,483.0,336,1563,3.526315789473684,4.947368421052632,57.78947368421053,543.1502070393375,1.0
4041,1,1,12,2,2,8,222821.4,626.0,1639,263,3.823529411764706,4.352941176470588,46.588235294117645,355.9447284345048,1.0
4042,1,1,2,1,1,1,64571.24,124.0,300,928,4.0,4.0,54.0,520.7358064516129,1.0
4043,1,1,12,1,1,4,1132358.64,2372.0,1856,51,4.0,4.0,48.42748091603053,477.3855986509274,1.1736111111111112
4044,1,1,4,1,1,1,134839.22999999998,561.0,1161,31,4.0,4.0,61.0,240.35513368983953,1.0
4045,1,1,5,1,1,4,1350650.25,5505.0,1,1277,4.0,4.0,57.5,245.34972752043598,1.0
4046,1,1,2,1,1,1,4436.38,5.0,211,1575,3.0,6.0,62.0,887.2760000000001,1.0
4047,1,1,5,1,1,2,7896.4,300.0,1,1680,4.0,2.0,52.0,26.32133333333333,1.0
4048,1,1,1,1,1,1,330000.0,4.0,1047,70,3.0,3.0,33.0,82500.0,1.0
4049,1,1,17,1,2,7,213080.81,471.0,1744,136,4.0,3.9420289855072466,51.7536231884058,452.4008704883227,1.0833333333333333
4050,1,1,9,1,1,7,81747.85,284.0,1385,486,4.0,4.0,45.66,287.8445422535211,1.0
4051,1,1,118,3,6,12,3048396.42,8190.0,1871,9,3.6996904024767803,4.208978328173375,52.0108359133127,372.20957509157506,1.6555555555555557
4052,1,1,15,1,3,11,284538.79,1697.0,164,1416,4.0,3.272727272727273,49.90909090909091,167.67164997053624,1.25
4053,1,1,1,1,1,1,95000.0,1.0,1,1526,3.0,3.0,33.0,95000.0,1.0
4054,1,1,7,1,1,6,6588.85,61.0,1,1572,4.0,4.0,41.81818181818182,108.01393442622951,1.0
4056,1,1,23,1,1,7,48552.3,1810.0,12,1852,4.0,2.0,50.03333333333333,26.82447513812155,1.0
4057,1,1,15,1,2,2,141531.52,132.0,1149,77,4.0,3.2058823529411766,53.48529411764706,1072.2084848484847,1.0
4058,1,1,5,1,1,2,96713.42,186.0,669,1208,4.0,4.0,48.166666666666664,519.964623655914,1.0
4059,1,1,5,2,3,3,7995.72,5.0,482,676,2.6,3.6,52.8,1599.144,1.0
4060,1,1,2,1,1,2,64601.64,196.0,15,504,4.0,4.0,55.666666666666664,329.6002040816326,1.0
4061,1,1,11,3,3,6,388105.91,896.0,809,508,3.9558823529411766,3.985294117647059,53.26470588235294,433.15391741071426,1.8125
4062,1,1,8,1,1,5,1190699.31,3427.0,1862,37,4.0,4.0,35.89873417721519,347.44654508316313,1.1666666666666667
4063,1,1,7,1,1,6,327087.4,782.0,421,52,4.0,4.0,38.91489361702128,418.27033248081847,1.0
4064,1,1,7,1,1,1,2999.96,7.0,1,1708,2.0,1.0,53.0,428.5657142857143,1.0
4065,1,1,12,2,3,4,1032152.92,6541.0,1742,157,3.395348837209302,3.0,58.30232558139535,157.79741935483872,1.0303030303030303
4066,1,1,37,3,4,8,209757.65,612.0,1072,833,3.7254901960784315,3.9281045751633985,52.23529411764706,342.7412581699346,1.2121212121212122
4067,1,1,1,1,1,1,35024.64,1008.0,1106,666,4.0,2.0,54.0,34.74666666666666,1.0
4068,1,1,8,1,1,5,127243.85,485.0,1061,627,4.0,4.0,51.96,262.35845360824743,1.0
4069,1,1,1,1,1,1,2719.67,3.0,60,1030,3.0,6.0,62.0,906.5566666666667,1.0
4070,1,1,26,3,3,10,56337.65,221.0,120,1785,3.871559633027523,4.192660550458716,52.44954128440367,254.9214932126697,2.4
4071,1,1,14,1,1,4,2266778.95,4803.0,1887,14,4.0,4.0,51.733695652173914,471.95064542993964,1.551388888888889
4072,1,1,21,3,3,7,46742.840000000004,124.0,393,807,2.727272727272727,2.727272727272727,53.72727272727273,376.95838709677423,1.0
4073,1,1,3,1,1,1,3999.91,3.0,1,1835,2.0,1.0,53.0,1333.3033333333333,1.0
4074,1,1,1,1,1,1,75335.52,132.0,144,1617,4.0,4.0,54.0,570.7236363636364,1.0
4075,1,1,1,1,1,1,5145.96,12.0,1,1858,4.0,4.0,54.0,428.83,1.0
4076,1,1,2,1,1,1,66049.6,520.0,1,1801,4.0,4.0,61.0,127.01846153846155,1.0
4077,1,1,3,1,1,2,1713.95,4.0,1,283,4.0,4.0,47.75,428.4875,1.0
4078,1,1,8,1,1,6,117091.02,442.0,1888,18,4.0,4.0,48.007407407407406,264.91180995475116,1.0454545454545454
4079,1,1,12,2,2,8,1961949.36,8884.0,1561,177,3.949820788530466,4.100358422939068,46.81362007168459,220.84076542098154,1.0444444444444445
4080,1,1,13,2,2,8,846016.1,3138.0,1866,11,3.9607843137254903,4.078431372549019,48.049019607843135,269.6036010197578,1.15
4081,1,1,6,1,1,6,133816.26,445.0,615,318,4.0,4.0,48.5,300.7106966292135,1.0
4082,1,1,16,1,1,1,20760.4,138.0,659,1229,3.0,6.0,62.0,150.4376811594203,1.25
4083,1,1,13,2,2,3,85710.44,85.0,1791,52,3.2666666666666666,5.466666666666667,57.53333333333333,1008.3581176470589,1.25
4084,1,1,5,1,1,1,5239.610000000001,6.0,293,1283,3.0,6.0,62.0,873.2683333333334,1.0
4085,1,1,1,1,1,1,32326.98,80.0,1,143,4.0,4.0,36.5,404.08725,1.0
4086,1,1,1,1,1,1,20856.96,816.0,1,592,4.0,2.0,55.0,25.56,1.0
4087,1,1,43,2,5,9,2674113.83,2594.0,1868,38,3.9393939393939394,2.484848484848485,55.82575757575758,1030.8842829606785,1.0925925925925926
4088,1,1,2,1,2,2,81167.75,1840.0,288,218,4.0,3.3333333333333335,55.666666666666664,44.11290760869565,1.0
4089,1,1,11,2,2,8,126981.95,422.0,477,14,3.99,4.02,52.53,300.9050947867299,1.5
4090,1,1,12,1,1,2,66563.97,36.0,149,1107,4.0,2.0,52.285714285714285,1848.9991666666667,1.0
4091,1,1,3,1,1,2,567197.8099999999,5788.0,1637,242,4.0,4.0,58.477064220183486,97.99547512093987,1.2625
4092,1,1,7,1,1,2,2552598.0,7060.0,1094,42,4.0,4.0,33.95890410958904,361.557790368272,1.027777777777778
4093,1,1,31,2,2,2,19940.39,42.0,97,1781,2.4444444444444446,3.2222222222222223,57.0,474.77119047619044,1.6666666666666667
4094,1,1,1,1,1,1,451821.75,1425.0,893,428,4.0,4.0,61.0,317.0678947368421,1.25
4095,1,1,33,2,3,10,147423.19,395.0,1338,556,3.388888888888889,5.203703703703703,55.629629629629626,373.2232658227848,1.3571428571428572
4096,1,1,7,1,1,7,67502.48999999999,391.0,1,1712,4.0,4.0,38.75,172.64063938618924,1.0
4097,1,1,1,1,1,1,4027.95,1.0,1,976,3.0,6.0,62.0,4027.95,1.0
4098,1,1,62,3,3,9,254280.94,1137.0,345,1563,3.691729323308271,3.906015037593985,47.42481203007519,223.64198768689533,2.3333333333333335
4099,1,1,5,1,2,5,6388.360000000001,16.0,190,1718,4.0,3.75,45.75,399.27250000000004,1.0
4100,1,1,37,2,3,3,66484.79,102.0,1195,619,2.2278481012658227,2.1265822784810124,54.67088607594937,651.8116666666666,1.148148148148148
4101,1,1,2,1,1,2,539.7,6.0,1,1540,4.0,4.0,58.5,89.95,1.0
4102,1,1,15,3,3,4,49983.58,106.0,983,918,3.3043478260869565,4.782608695652174,58.391304347826086,471.5432075471698,1.25
4103,1,1,3,1,2,2,13409.16,16.0,897,954,4.0,2.8,57.6,838.0725,1.0
4104,1,1,1,1,1,1,1566.1,10.0,1,1275,4.0,4.0,61.0,156.60999999999999,1.0
4105,1,1,11,1,1,7,79221.48,323.0,314,317,4.0,4.0,48.285714285714285,245.2677399380805,1.0
4106,1,1,15,1,1,1,8095.58,50.0,934,456,3.0,6.0,62.0,161.9116,1.0
4107,1,1,28,3,3,10,414633.82,2254.0,491,1390,3.6931818181818183,4.136363636363637,50.05681818181818,183.95466725820762,1.1428571428571428
4108,1,1,14,2,2,2,16248.52,26.0,1,1190,2.357142857142857,2.7857142857142856,56.214285714285715,624.9430769230769,1.0
4109,1,1,14,3,4,12,529257.03,763.0,31,1589,3.652173913043478,3.8260869565217392,47.17391304347826,693.6527260812583,1.0
4110,1,1,35,3,4,15,109099.01,2132.0,1530,102,3.9545454545454546,2.4393939393939394,52.53030303030303,51.1721435272045,1.4090909090909092
4111,1,1,1,1,1,1,764211.2,768.0,925,470,4.0,1.0,54.0,995.0666666666666,1.2
4112,1,1,1,1,1,1,277500.0,300.0,1,827,4.0,1.0,54.0,925.0,1.0
4113,1,1,30,1,2,16,84249.36,1465.0,1,413,4.0,2.305084745762712,45.16949152542373,57.50809556313993,1.0
4114,1,1,14,2,3,5,263017.24,4080.0,1516,294,3.5714285714285716,4.476190476190476,53.142857142857146,64.46500980392156,1.0625
4115,1,1,85,3,6,16,12911530.42,86209.0,1878,1,3.9162929745889388,3.5411061285500747,49.26457399103139,149.77009848159705,2.194444444444444
4116,1,1,22,1,2,8,289349.94,844.0,1842,46,4.0,3.960526315789474,46.651315789473685,342.83168246445496,1.0
4117,1,1,14,1,1,9,909324.76,3246.0,736,1142,4.0,4.0,46.858156028368796,280.1370178681454,1.0714285714285714
4118,1,1,2,1,1,1,479.35999999999996,6.0,1,323,3.0,6.0,62.0,79.89333333333333,1.0
4120,1,1,5,1,1,5,13751.05,122.0,152,1722,4.0,4.0,49.666666666666664,112.71352459016393,1.1666666666666667
4121,1,1,7,3,3,3,6957.62,11.0,570,1219,2.7142857142857144,3.5714285714285716,58.0,632.5109090909091,1.0
4122,1,1,1,1,1,1,273.02,2.0,1,1011,3.0,6.0,62.0,136.51,1.0
4123,1,1,1,1,1,1,11062.5,60.0,22,298,4.0,4.0,61.0,184.375,1.0
4124,1,1,5,1,1,1,142479.81,664.0,126,1501,4.0,2.0,60.0,214.57802710843373,1.0
4125,1,1,4,2,2,4,22110.7,106.0,1264,518,3.8,4.4,57.4,208.59150943396227,1.0
4126,1,1,3,1,1,1,1100.0,3.0,1,190,4.0,4.0,49.0,366.6666666666667,1.0
4127,1,1,7,1,1,5,25272.62,128.0,1,498,4.0,4.0,50.375,197.44234375,1.0
4128,1,1,4,2,2,3,42161.06,65.0,1385,212,3.4,5.2,57.6,648.6316923076922,1.0
4129,1,1,16,2,2,6,428633.37,1100.0,1786,18,3.973568281938326,4.052863436123348,51.38325991189427,389.6667,1.090277777777778
4130,1,1,40,2,3,3,124983.45999999999,62.0,1179,716,2.7674418604651163,4.6976744186046515,58.55813953488372,2015.862258064516,1.0625
4131,1,1,3,1,1,3,1913.98,10.0,1,1297,4.0,4.0,44.5,191.398,1.0
4132,1,1,48,3,4,8,1250262.97,886.0,1709,127,3.8564593301435406,2.2392344497607657,43.45454545454545,1411.1320203160271,1.2954545454545454
4133,1,1,2,1,1,2,8557.5,75.0,246,1554,4.0,4.0,59.333333333333336,114.1,1.0
4134,1,1,36,3,3,7,104618.13,359.0,1345,416,3.3472222222222223,4.236111111111111,55.875,291.41540389972147,1.0
4135,1,1,19,2,2,7,439064.52,2447.0,275,1380,3.769230769230769,4.461538461538462,47.64102564102564,179.42971802206785,1.0
4136,1,1,28,3,4,11,387400.98,1377.0,689,1157,3.76056338028169,3.9014084507042255,49.25352112676056,281.33694989106755,1.1428571428571428
4137,1,1,10,1,1,1,4608.29,40.0,28,1751,3.0,6.0,62.0,115.20725,1.5
4138,1,1,1,1,1,1,16851.19,1.0,1,490,3.0,4.0,34.0,16851.19,1.0
4139,1,1,2,1,1,1,1721.56,4.0,1,528,4.0,4.0,54.0,430.39,1.0
4140,1,1,1,1,1,1,17280.0,24.0,1,155,4.0,4.0,54.0,720.0,1.0
4141,1,1,8,1,1,6,10502.26,23.0,19,269,4.0,4.0,47.0,456.62,1.0
4142,1,1,22,1,3,9,174721.49,586.0,1672,185,4.0,3.1219512195121952,55.48780487804878,298.15953924914675,1.1481481481481481
4143,1,1,117,3,4,15,1757034.21,10385.0,1756,149,3.8924818108326598,3.660468876313662,51.746160064672594,169.18962060664418,2.2916666666666665
4144,1,1,7,1,2,5,15763.039999999999,37.0,1,1271,4.0,3.8,53.0,426.0281081081081,1.0
4146,1,1,9,2,2,2,3781.27,26.0,155,1442,3.3636363636363638,5.2727272727272725,52.72727272727273,145.43346153846153,1.0
4147,1,1,4,1,1,1,3813.49,6.0,28,317,3.0,6.0,62.0,635.5816666666666,1.5
4148,1,1,6,1,1,6,69596.08,188.0,1,354,4.0,4.0,45.666666666666664,370.191914893617,1.0
4149,1,1,4,1,1,3,53308.24,94.0,975,51,4.0,4.0,52.23809523809524,567.1089361702127,1.0
4150,1,1,8,1,1,4,97251.5,608.0,1688,204,4.0,4.0,48.1764705882353,159.953125,1.0
4151,1,1,24,1,2,9,762127.88,2842.0,1138,763,4.0,3.9304897314375986,45.6129541864139,268.16603800140746,1.826388888888889
4152,1,1,7,1,1,6,12733.74,40.0,1,996,4.0,4.0,43.81818181818182,318.3435,1.0
4153,1,2,8,1,2,5,101840.34999999999,400.0,1123,576,4.0,3.75,56.4375,254.60087499999997,1.0
4154,1,1,1,1,1,1,9032.16,1.0,1,1250,3.0,4.0,34.0,9032.16,1.0
4155,1,1,17,1,2,4,3574951.89,5329.0,506,30,4.0,3.847826086956522,54.02173913043478,670.8485438168512,1.7272727272727273
4156,1,1,9,2,2,8,289035.25,1319.0,246,1612,3.9310344827586206,4.137931034482759,47.793103448275865,219.13210765731614,1.0
4157,1,1,7,1,1,6,305834.89,859.0,734,1143,4.0,4.0,50.3,356.03596041909196,1.0
4158,1,1,35,2,2,4,596199.66,246.0,1293,445,3.870967741935484,2.2580645161290325,45.645161290322584,2423.5758536585367,1.1666666666666667
4159,1,1,32,1,2,15,279269.5,7545.0,233,1660,4.0,2.331288343558282,49.760736196319016,37.01385023194168,1.1666666666666667
4160,1,1,44,2,3,18,1731498.42,10467.0,293,101,3.976303317535545,3.308056872037915,47.66350710900474,165.42451705359701,2.1
4161,1,1,1,1,1,1,6108.2,20.0,1,1326,4.0,4.0,36.5,305.40999999999997,1.0
4163,1,1,2,1,1,1,2900.12,2.0,1,1765,2.0,1.0,53.0,1450.06,1.0
4164,1,2,12,1,3,4,540665.14,16.0,673,78,3.0,4.357142857142857,31.142857142857142,33791.57125,1.0
4165,1,1,9,1,1,4,1168470.1199999999,2176.0,318,44,4.0,4.0,46.9126213592233,536.9807536764705,3.0
4166,1,1,14,1,1,7,190757.86,854.0,1314,465,4.0,4.0,44.026666666666664,223.3698594847775,1.0
4167,1,1,4,1,1,4,76445.68,188.0,1,196,4.0,4.0,43.714285714285715,406.62595744680846,1.0
4168,1,1,19,2,5,8,50578.29,344.0,507,938,3.52,4.48,57.96,147.02991279069767,1.6428571428571428
4169,1,1,10,1,1,4,31828.85,94.0,326,193,4.0,4.0,44.121212121212125,338.60478723404253,1.0
4170,1,1,3,1,1,3,12516.259999999998,36.0,1,1761,4.0,4.0,57.0,347.6738888888888,1.0
4172,1,1,2,2,2,2,19000.0,3.0,491,72,3.5,2.5,46.5,6333.333333333333,1.0
4173,1,1,53,3,6,14,1386253.1,4410.0,1407,435,3.5956284153005464,3.5245901639344264,50.24590163934426,314.34310657596376,1.2121212121212122
4174,1,1,1,1,1,1,3930.0,6.0,1,210,4.0,4.0,54.0,655.0,1.0
4175,1,1,1,1,1,1,284.7,3.0,1,499,3.0,6.0,62.0,94.89999999999999,1.0
4176,1,1,12,1,1,1,21500.510000000002,28.0,521,1219,2.0,1.0,53.0,767.8753571428572,1.3333333333333333
4177,1,1,13,2,2,9,131586.96,537.0,140,1745,3.8421052631578947,3.763157894736842,40.0,245.0408938547486,1.0
4178,1,1,110,2,3,3,175143.84,451.0,1590,310,2.5,3.4657142857142857,57.02,388.3455432372505,2.701388888888889
4179,1,1,219,3,7,14,27671319.82,27254.0,1417,2,3.750576184379001,2.9426376440460946,55.50166453265045,1015.3122411389154,9.07638888888889
4180,1,1,55,3,4,10,220279.76,1254.0,1181,710,3.7245283018867923,4.483018867924528,53.37735849056604,175.66169059011165,2.375
4181,1,1,37,3,3,8,103952.79,501.0,763,486,3.638095238095238,4.59047619047619,53.666666666666664,207.4905988023952,1.5
4182,1,1,2,1,1,1,38382.96,48.0,296,3,4.0,4.0,54.0,799.645,1.0
4183,1,1,4,1,1,1,153854.26,168.0,951,149,4.0,4.0,54.0,915.7991666666667,1.0
4184,1,1,4,1,2,3,75398.07,146.0,517,1115,4.0,3.0,59.25,516.4251369863014,1.0
4185,1,1,2,1,1,1,85758.6,240.0,813,829,4.0,4.0,36.5,357.32750000000004,1.0
4186,1,1,1,1,1,1,13333.6,40.0,72,1821,4.0,4.0,36.5,333.34000000000003,1.0
4187,1,1,21,3,4,10,6395439.26,8507.0,1259,4,3.6488095238095237,3.5595238095238093,48.80952380952381,751.7855013518279,1.923611111111111
4188,1,1,11,2,3,3,42338.05,22.0,424,1449,2.6363636363636362,3.8181818181818183,55.27272727272727,1924.4568181818183,1.0
4189,1,1,4,1,1,3,28415.84,124.0,1,1509,4.0,4.0,57.4,229.16,1.0
4190,1,1,17,3,4,9,254212.65,1391.0,1297,141,3.875,4.107142857142857,45.517857142857146,182.7553199137311,1.0
4191,1,1,9,1,1,3,35233.0,69.0,187,24,4.0,4.0,46.25806451612903,510.6231884057971,1.0
4192,1,1,1,1,1,1,4362.6,30.0,1,1537,4.0,4.0,61.0,145.42000000000002,1.0
4193,1,1,203,3,7,28,10401848.82,97811.0,1907,0,3.962888441761681,3.3596020567851554,44.35949027498323,106.34641113985136,9.583333333333334
4194,1,1,5,1,2,1,11635.48,10.0,1,1458,4.0,2.8,54.0,1163.548,1.0
4195,1,1,162,3,8,24,1162205.08,21198.0,1843,42,3.3351206434316354,4.005361930294906,53.19839142091153,54.82616661949241,1.5757575757575757
4196,1,1,5,1,1,3,10365.92,43.0,260,352,4.0,4.0,59.0,241.06790697674418,1.25
