ID,component_1,component_2
4104,-37.331566,3.8103392
4105,-18.802486,-21.437737
4106,23.139423,33.74725
4107,26.473303,9.948991
4108,10.279436,22.299173
4109,25.22575,12.174071
4110,37.97598,-8.7194195
4111,-5.9684167,-17.529015
4112,-30.20414,-5.72979
4113,-16.508804,-11.941498
4114,20.238161,-8.0711775
4115,42.921425,-7.52456
4116,0.40168312,-25.348259
4117,-11.385152,-0.35006696
4118,28.28463,36.732407
4120,-22.074282,9.731346
4121,21.227724,12.071123
4122,25.286549,40.030666
4123,-34.72028,-18.544617
4124,-29.722828,-2.024222
4125,17.054724,-4.1421657
4126,-28.299124,-15.517803
4127,-24.265535,-18.456276
4128,19.719812,-4.068852
4129,20.490492,-12.207076
4130,19.924255,2.38186
4131,-25.76753,3.5458193
4132,34.75265,-5.686103
4133,-33.810345,5.8541856
4134,32.602825,1.3372244
4135,9.943807,6.5697603
4136,27.382956,8.906209
4137,19.381882,40.71568
4138,-11.03277,26.665731
4139,-32.158966,-14.638139
4140,-31.879726,-18.578848
4141,-25.829063,-17.90412
4142,2.4587598,-23.870342
4143,39.86587,-5.9950624
4144,-23.763037,4.6853933
4146,12.06373,14.970885
4147,27.64869,35.958622
4148,-22.741976,-18.90567
4149,-9.872869,-21.453003
4150,-2.1807086,-25.102898
4151,-6.410397,-11.760076
4152,-23.105932,-6.543526
4153,21.297459,-32.265526
4154,-13.58334,27.300013
4155,-16.716078,-26.74679
4156,9.120015,8.424383
4157,-12.89133,-1.2553821
4158,16.332949,-13.984349
4159,-9.98468,7.274478
4160,10.316517,-11.534491
4161,-24.458233,17.411339
4163,5.9133487,26.569307
4164,19.945543,-32.651234
4165,-18.401583,-25.597303
4166,-3.3005607,-21.86754
4167,-22.908663,-18.364038
4168,15.965539,4.6926355
4169,-20.749493,-20.562847
4170,-29.580069,11.478145
4172,3.3701591,-6.0312204
4173,34.760372,4.311932
4174,-31.68115,-17.274872
4175,28.090239,37.792957
4176,6.4101515,28.735071
4177,8.011579,9.175156
4178,24.467567,-4.3227143
4179,41.970787,-11.911071
4180,31.44974,4.5501657
4181,27.815083,2.5716882
4182,-29.1882,-22.625679
4183,-9.848706,-21.540916
4184,-20.631243,-2.765471
4185,-11.652791,-8.13555
4186,-22.6188,17.339622
4187,34.018337,-1.642535
4188,10.766604,20.126062
4189,-27.811226,7.311668
4190,33.603527,-0.6767113
4191,-24.142492,-20.931908
4192,-35.69221,5.632424
4193,44.78132,-11.008692
4194,-30.540354,-0.62126195
4195,44.682518,-8.286395
4196,-29.201178,-19.391127
4197,-21.390093,12.3380165
4198,-29.935038,-22.68703
4199,-5.190992,-19.464638
4200,-23.835993,10.448449
4201,-29.961052,-3.7246943
4202,24.309427,42.35229
4203,-0.974695,-28.728401
4204,17.019676,20.00845
4206,7.911478,27.19698
4207,-1.0247401,-23.894642
4208,24.91614,-13.57698
4209,-4.800057,-13.593695
4210,20.1605,43.399998
4211,17.281065,-13.715369
4212,11.254687,1.2896357
4213,16.375027,4.1498547
4214,-9.095895,-22.40414
4215,20.592314,-2.9682534
4216,-4.089405,-27.201597
4217,22.3848,9.69964
4218,19.070896,41.815475
4219,19.682732,39.366753
4220,30.689213,-0.34040686
4221,42.72573,-5.394409
4222,24.610111,45.49532
4223,23.960373,41.752148
4224,35.125664,2.0966952
4225,19.040888,-8.057644
4226,32.390644,4.179799
4227,22.61057,12.170305
4228,42.246464,-7.570159
4229,-34.317577,-19.069773
4230,9.384958,11.11421
4231,33.11174,-3.9271982
4232,-11.0691395,-14.005825
4233,-24.476883,-18.018637
4234,23.435781,44.135242
4235,-20.24257,8.694046
4236,11.861259,7.4240556
4237,35.04895,-1.2654148
4238,-18.435574,1.2639076
4239,27.165443,34.658432
4241,8.350706,10.5556345
4242,33.311512,6.267959
4243,25.100962,-12.3254795
4244,-24.35251,18.584856
4245,-33.46051,3.7647154
4246,-20.488659,-24.422293
4247,20.723454,-32.860657
4248,-24.602116,-20.776997
4249,-4.2346983,-22.310577
4250,23.44467,-12.967668
4251,24.700426,-13.972656
4252,42.05439,-9.806088
4253,42.479576,-9.220241
4254,-18.603943,-26.212746
4255,-2.4950614,-16.095333
4256,-31.094555,-4.7183676
4257,7.409274,29.051413
4258,22.666943,43.66423
4259,10.672856,14.965679
4260,34.708298,-1.9502662
4261,-38.82165,3.226907
4262,10.173277,-3.9640996
4263,21.973482,43.67868
4264,23.225988,-31.113298
4265,40.364105,-5.1700177
4266,-31.979944,-23.87144
4267,-6.1867204,-25.501225
4268,-30.81734,7.685585
4269,42.294033,-8.346489
4270,-22.5981,14.991939
4271,-4.0970573,-28.61659
4272,22.492159,41.17848
4273,-30.05769,-0.22907515
4274,28.861563,2.0737836
4275,-20.60528,-8.790571
4276,29.15017,36.709602
4277,38.3022,0.86937237
4278,40.91561,-6.5139894
4279,24.590694,6.2792726
4280,-29.391943,9.1220455
4281,5.77059,26.086872
4282,-23.803318,8.213694
4284,-3.9187758,-18.69548
4285,11.430047,12.700986
4286,-22.884697,-15.601328
4287,19.791685,42.46793
4288,22.79663,-12.748959
4289,23.691383,-13.781031
4290,9.298063,20.66258
4292,-32.808533,-14.420342
4293,-25.371693,16.586508
4294,26.423824,9.973344
4295,-20.743378,-26.464893
4296,-22.882288,-19.327604
4297,-20.539673,-23.383308
4299,36.044357,-3.39318
4300,10.770879,8.140442
4301,-36.354305,-15.894506
4302,11.1803465,17.326126
4303,22.723557,11.644896
4304,-36.43783,8.69982
4305,21.903023,43.453773
4306,27.898535,34.7873
4307,25.20656,12.439635
4308,-9.283205,4.3287697
4309,3.620196,-22.355728
4310,-24.154953,3.3567653
4311,14.106568,23.559206
4312,23.259272,-8.315503
4313,24.891047,2.02913
4314,6.920507,27.145765
4315,-16.452038,7.0662613
4316,32.04043,7.1500974
4317,-30.031042,0.93938833
4318,24.792645,41.614773
4319,-25.558722,-23.868635
4320,-26.605402,-23.330042
4321,-2.7970414,-23.856274
4322,40.44398,-4.2528634
4323,3.1441689,-7.669271
4324,29.94394,7.1782575
4325,8.187494,6.408196
4326,-30.664759,-17.616371
4327,27.721872,9.476172
4328,8.64777,-12.096777
4329,7.322511,-4.070357
4330,-23.508678,9.417786
4331,38.21621,-2.1239338
4332,-23.055782,2.6334374
4333,-9.1194725,-13.078558
4334,0.2121762,-24.941763
4335,-22.66783,-21.369143
4336,-24.658699,14.767411
4338,-18.388927,-11.91499
4339,-21.256811,17.338
4340,-24.071083,-13.972666
4341,-19.820028,13.005953
4344,-13.09316,-20.99661
4345,14.576031,-0.0777686
4346,-23.470581,-13.150518
4347,-32.07924,-3.8251653
4348,44.710625,-8.848888
4349,45.000122,-9.472179
4350,-30.007227,11.838822
4351,-23.241472,-11.066766
4352,-10.042995,27.770025
4353,22.373161,39.31843
4354,5.2207417,27.386938
4355,-24.260334,11.072469
4356,-2.8596687,-25.399395
4357,-20.519577,9.278506
4358,38.981537,-2.5121434
4360,-24.10697,-13.487816
4361,-32.80345,11.256218
4362,35.419617,-3.7976203
4363,-29.596325,11.940106
4364,-22.582561,5.20355
4365,-26.224174,-18.356417
4366,-36.100536,-15.030475
4367,42.30305,-8.949459
4368,-32.09605,-3.8559322
4369,-20.273567,9.80826
4370,-23.848223,-18.88931
4371,-18.69458,-1.6743659
4372,10.221473,23.265507
4373,20.862978,-16.936457
4374,10.141215,-9.635085
4375,19.580273,-7.9652185
4376,10.87375,0.9162225
4377,31.358479,7.7160025
4378,-28.43653,-2.14418
4379,28.910994,-12.025764
4380,-30.832012,9.734649
4381,-4.9734,-16.758957
4382,-16.510149,-2.0047774
4383,33.544075,6.423018
4384,14.626558,-13.361244
4385,-10.099906,26.163984
4386,23.279182,-31.496468
4387,-26.130848,2.4589658
4388,-28.070337,5.5634685
4389,-17.24456,-27.109344
4390,-11.076105,5.5198274
4391,-20.597538,-3.3038538
4392,-14.299231,-1.1541282
4393,21.700974,-3.452412
4394,-29.128126,0.054104336
4396,-21.942263,-23.680899
4397,36.066525,-4.2728744
4398,23.718828,-14.64673
4399,26.07675,9.088268
4400,-11.988164,-22.671093
4401,-15.5112705,9.481683
4402,-20.938236,-16.698374
4403,22.914043,-8.6812725
4404,39.566776,-4.752683
4405,10.0691805,-6.968692
4406,-21.341406,6.253572
4407,7.4658184,21.914825
4408,43.63612,-6.045931
4409,9.518822,7.8422656
4410,38.619827,-8.789745
4411,26.598804,8.750129
4412,37.68892,-2.484048
4413,-24.254917,18.737661
4414,-17.461697,-0.44668558
4415,-1.2925041,-25.4105
4416,-17.566526,-2.0408719
4418,-35.88081,7.4751844
4419,14.11597,8.31013
4420,-3.1981573,-16.445776
4421,4.708163,-23.764841
4422,-22.878624,-25.42705
4423,-30.01681,4.999673
4424,-14.823127,8.101915
4425,-14.057376,30.14012
4426,-29.454262,5.25753
4427,40.981934,-9.927473
4428,-11.885582,1.9473665
4429,-22.570957,1.9119853
4430,-12.109661,-23.809694
4431,-35.184525,-19.049194
4432,-21.185713,-23.609808
4433,18.606743,5.0246687
4434,36.6599,-7.5906153
4435,-18.158543,8.62444
4436,-11.083308,-19.271935
4437,-34.442272,-18.851803
4438,-5.206119,-19.405884
4439,-25.10353,-19.886562
4440,40.746704,-3.6214392
4441,2.113825,-26.794275
4442,-16.75871,-2.5319083
4443,-11.665939,0.17651127
4444,-12.371214,-25.08155
4445,-34.376724,10.276767
4446,45.149315,-7.6931787
4447,39.155895,-6.8969584
4448,21.42546,43.65544
4449,9.202445,22.733486
4450,19.728893,-31.148134
4451,-14.788334,0.49841607
4452,-22.566803,-21.956358
4453,9.57827,-7.7264223
4454,-13.699101,-22.792767
4455,20.05765,-16.695993
4456,-31.498884,-17.885654
4457,10.503483,12.16965
4458,21.525976,36.086727
4459,-32.41527,5.288592
4460,23.707914,9.495393
4461,-7.9988027,27.2854
4462,7.8698864,3.3941064
4463,20.959042,-13.167449
4464,0.29310977,-28.037703
4465,24.974098,11.205271
4466,-6.457021,-24.924664
4467,-32.31116,-2.2980788
4468,20.140165,-5.4417534
4469,42.535133,-6.766611
4470,-30.608183,-26.460861
4471,-24.883446,-25.069502
4472,-0.2150506,-28.621407
4473,13.301493,2.7836022
4474,-2.509194,-28.441374
4475,-1.8735805,-28.958138
4476,19.819191,-7.6359816
4477,-9.911831,28.585752
4478,44.258053,-6.189161
4479,25.920097,40.708076
4480,25.601046,34.418205
4481,11.55078,15.981009
4482,8.909201,9.87375
4483,-4.073158,-16.383192
4484,19.62826,-10.620599
4485,17.353983,-9.711608
4486,12.516651,16.016891
4487,-27.776934,-2.8303773
4488,-20.700953,-14.807321
4489,-20.132586,-14.992525
4490,-34.9714,-22.86543
4491,36.514137,-3.8123844
4492,-0.26780945,-29.516846
4493,-0.5072319,-28.406141
4494,-27.744005,9.104153
4495,20.48179,-13.782263
4496,7.017423,19.774775
4497,10.591223,-6.0532436
4498,26.044376,37.875187
4499,-32.801678,8.361352
4500,33.345238,5.7515597
4501,-18.530268,-21.620707
4502,-23.80933,-20.145132
4503,8.612055,-6.050158
4504,-32.11249,-19.106264
4505,9.88904,21.071058
4506,20.577723,-4.365792
4507,29.22026,38.0726
4508,-10.040102,4.284688
4509,-1.8622153,-16.10443
4510,32.30936,-0.08180379
4511,-21.820292,3.2269847
4512,-22.328722,12.125579
4513,-25.10961,17.81835
4514,22.067343,40.887077
4515,-16.61936,-24.377047
4516,-34.650753,-20.005785
4517,21.587593,-9.689791
4518,-12.82006,-10.108361
4519,-10.460309,9.096461
4520,26.689342,9.263222
4521,25.118229,44.72183
4522,-1.9741846,-26.800531
4523,-5.818421,-25.64047
4524,-27.15322,-1.1508466
4525,-11.044284,6.5662847
4526,-23.610138,-8.197428
4527,-23.640469,9.126759
4528,-11.32252,-23.563055
4529,1.4833946,-25.544712
4530,-6.4780607,-11.258363
4531,14.443498,-0.6991699
4532,9.341785,28.277933
4533,-15.521225,-22.294386
4534,-26.689688,-21.870937
4535,-27.54374,-22.679232
4536,20.534899,-8.086517
4537,-17.559416,9.011083
4538,19.239044,3.139498
4539,14.640807,0.9327776
4540,16.383863,-15.015701
4541,-17.63766,2.6851149
4542,16.216269,21.269146
4543,-37.87708,5.8446
4544,12.7555685,13.389114
4545,29.19212,-11.892388
